"","ppt","sex","age","condition","item_type","item","resp","item_type_rc_1","item_type_rc_2","cond_rc"
"4263","I32","F",20,"Imagery","Studied","Alcool",4,1,-1,-0.5
"4264","I32","F",20,"Imagery","Studied","Amende",4,1,-1,-0.5
"4265","I32","F",20,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"4266","I32","F",20,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"4267","I32","F",20,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"4268","I32","F",20,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"4269","I32","F",20,"Imagery","Studied","Barrique",4,1,-1,-0.5
"4270","I32","F",20,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"4271","I32","F",20,"Imagery","Studied","Botte",4,1,-1,-0.5
"4272","I32","F",20,"Imagery","Studied","Bureau",4,1,-1,-0.5
"4273","I32","F",20,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"4274","I32","F",20,"Imagery","Studied","Chaise",4,1,-1,-0.5
"4275","I32","F",20,"Imagery","Studied","Chalet",4,1,-1,-0.5
"4276","I32","F",20,"Imagery","Lure","Chaussure",1,0,2,-0.5
"4277","I32","F",20,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"4278","I32","F",20,"Imagery","Studied","Clé",4,1,-1,-0.5
"4279","I32","F",20,"Imagery","Studied","Clocher",4,1,-1,-0.5
"4280","I32","F",20,"Imagery","Studied","Couverture",4,1,-1,-0.5
"4281","I32","F",20,"Imagery","Studied","Croix",4,1,-1,-0.5
"4282","I32","F",20,"Imagery","Lure","Eglise",4,0,2,-0.5
"4283","I32","F",20,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"4284","I32","F",20,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"4285","I32","F",20,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"4286","I32","F",20,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"4287","I32","F",20,"Imagery","Unstudied","Forêt",1,-1,-1,-0.5
"4288","I32","F",20,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"4289","I32","F",20,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"4290","I32","F",20,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"4291","I32","F",20,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"4292","I32","F",20,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"4293","I32","F",20,"Imagery","Lure","Laine",1,0,2,-0.5
"4294","I32","F",20,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"4295","I32","F",20,"Imagery","Studied","Luge",4,1,-1,-0.5
"4296","I32","F",20,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"4297","I32","F",20,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"4298","I32","F",20,"Imagery","Studied","Miel",4,1,-1,-0.5
"4299","I32","F",20,"Imagery","Studied","Moteur",4,1,-1,-0.5
"4300","I32","F",20,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"4301","I32","F",20,"Imagery","Studied","Mouton",4,1,-1,-0.5
"4302","I32","F",20,"Imagery","Lure","Neige",1,0,2,-0.5
"4303","I32","F",20,"Imagery","Studied","Nid",4,1,-1,-0.5
"4304","I32","F",20,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"4305","I32","F",20,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"4306","I32","F",20,"Imagery","Studied","Pied",4,1,-1,-0.5
"4307","I32","F",20,"Imagery","Lure","Porte",1,0,2,-0.5
"4308","I32","F",20,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"4309","I32","F",20,"Imagery","Studied","Reine",1,1,-1,-0.5
"4310","I32","F",20,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"4311","I32","F",20,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"4312","I32","F",20,"Imagery","Studied","Semelle",4,1,-1,-0.5
"4313","I32","F",20,"Imagery","Studied","Seuil",1,1,-1,-0.5
"4314","I32","F",20,"Imagery","Studied","Ski",4,1,-1,-0.5
"4315","I32","F",20,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"4316","I32","F",20,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"4317","I32","F",20,"Imagery","Studied","Tricot",3,1,-1,-0.5
"4318","I32","F",20,"Imagery","Lure","Vin",1,0,2,-0.5
"4319","I32","F",20,"Imagery","Lure","Voiture",4,0,2,-0.5
"4320","I32","F",20,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"4321","I33","F",24,"Imagery","Lure","Abeille",4,0,2,-0.5
"4322","I33","F",24,"Imagery","Studied","Accident",4,1,-1,-0.5
"4323","I33","F",24,"Imagery","Studied","Alcool",4,1,-1,-0.5
"4324","I33","F",24,"Imagery","Studied","Amende",4,1,-1,-0.5
"4325","I33","F",24,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"4326","I33","F",24,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"4327","I33","F",24,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"4328","I33","F",24,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"4329","I33","F",24,"Imagery","Studied","Barrique",4,1,-1,-0.5
"4330","I33","F",24,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"4331","I33","F",24,"Imagery","Studied","Botte",3,1,-1,-0.5
"4332","I33","F",24,"Imagery","Studied","Bureau",4,1,-1,-0.5
"4333","I33","F",24,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"4334","I33","F",24,"Imagery","Studied","Chaise",4,1,-1,-0.5
"4335","I33","F",24,"Imagery","Studied","Chalet",2,1,-1,-0.5
"4336","I33","F",24,"Imagery","Lure","Chaussure",1,0,2,-0.5
"4337","I33","F",24,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"4338","I33","F",24,"Imagery","Studied","Clé",4,1,-1,-0.5
"4339","I33","F",24,"Imagery","Studied","Clocher",4,1,-1,-0.5
"4340","I33","F",24,"Imagery","Studied","Couverture",1,1,-1,-0.5
"4341","I33","F",24,"Imagery","Studied","Croix",4,1,-1,-0.5
"4342","I33","F",24,"Imagery","Lure","Eglise",1,0,2,-0.5
"4343","I33","F",24,"Imagery","Lure","Fauteuil",4,0,2,-0.5
"4344","I33","F",24,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"4345","I33","F",24,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"4346","I33","F",24,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"4347","I33","F",24,"Imagery","Unstudied","Forêt",1,-1,-1,-0.5
"4348","I33","F",24,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"4349","I33","F",24,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"4350","I33","F",24,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"4351","I33","F",24,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"4352","I33","F",24,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"4353","I33","F",24,"Imagery","Lure","Laine",1,0,2,-0.5
"4354","I33","F",24,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"4355","I33","F",24,"Imagery","Studied","Luge",1,1,-1,-0.5
"4356","I33","F",24,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"4357","I33","F",24,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"4358","I33","F",24,"Imagery","Studied","Miel",4,1,-1,-0.5
"4359","I33","F",24,"Imagery","Studied","Moteur",4,1,-1,-0.5
"4360","I33","F",24,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"4361","I33","F",24,"Imagery","Studied","Mouton",4,1,-1,-0.5
"4362","I33","F",24,"Imagery","Lure","Neige",1,0,2,-0.5
"4363","I33","F",24,"Imagery","Studied","Nid",4,1,-1,-0.5
"4364","I33","F",24,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"4365","I33","F",24,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"4366","I33","F",24,"Imagery","Studied","Pied",4,1,-1,-0.5
"4367","I33","F",24,"Imagery","Lure","Porte",1,0,2,-0.5
"4368","I33","F",24,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"4369","I33","F",24,"Imagery","Studied","Reine",4,1,-1,-0.5
"4370","I33","F",24,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"4371","I33","F",24,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"4372","I33","F",24,"Imagery","Studied","Semelle",1,1,-1,-0.5
"4373","I33","F",24,"Imagery","Studied","Seuil",1,1,-1,-0.5
"4374","I33","F",24,"Imagery","Studied","Ski",4,1,-1,-0.5
"4375","I33","F",24,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"4376","I33","F",24,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"4377","I33","F",24,"Imagery","Studied","Tricot",3,1,-1,-0.5
"4378","I33","F",24,"Imagery","Lure","Vin",4,0,2,-0.5
"4379","I33","F",24,"Imagery","Lure","Voiture",4,0,2,-0.5
"4380","I33","F",24,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"4381","I34","F",19,"Imagery","Lure","Abeille",1,0,2,-0.5
"4382","I34","F",19,"Imagery","Studied","Accident",4,1,-1,-0.5
"4383","I34","F",19,"Imagery","Studied","Alcool",4,1,-1,-0.5
"4384","I34","F",19,"Imagery","Studied","Amende",4,1,-1,-0.5
"4385","I34","F",19,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"4386","I34","F",19,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"4387","I34","F",19,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"4388","I34","F",19,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"4389","I34","F",19,"Imagery","Studied","Barrique",4,1,-1,-0.5
"4390","I34","F",19,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"4391","I34","F",19,"Imagery","Studied","Botte",4,1,-1,-0.5
"4392","I34","F",19,"Imagery","Studied","Bureau",4,1,-1,-0.5
"4393","I34","F",19,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"4394","I34","F",19,"Imagery","Studied","Chaise",4,1,-1,-0.5
"4395","I34","F",19,"Imagery","Studied","Chalet",4,1,-1,-0.5
"4396","I34","F",19,"Imagery","Lure","Chaussure",1,0,2,-0.5
"4397","I34","F",19,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"4398","I34","F",19,"Imagery","Studied","Clé",4,1,-1,-0.5
"4399","I34","F",19,"Imagery","Studied","Clocher",4,1,-1,-0.5
"4400","I34","F",19,"Imagery","Studied","Couverture",4,1,-1,-0.5
"4401","I34","F",19,"Imagery","Studied","Croix",4,1,-1,-0.5
"4402","I34","F",19,"Imagery","Lure","Eglise",1,0,2,-0.5
"4403","I34","F",19,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"4404","I34","F",19,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"4405","I34","F",19,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"4406","I34","F",19,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"4407","I34","F",19,"Imagery","Unstudied","Forêt",1,-1,-1,-0.5
"4408","I34","F",19,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"4409","I34","F",19,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"4410","I34","F",19,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"4411","I34","F",19,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"4412","I34","F",19,"Imagery","Studied","Ivresse",1,1,-1,-0.5
"4413","I34","F",19,"Imagery","Lure","Laine",3,0,2,-0.5
"4414","I34","F",19,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"4415","I34","F",19,"Imagery","Studied","Luge",4,1,-1,-0.5
"4416","I34","F",19,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"4417","I34","F",19,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"4418","I34","F",19,"Imagery","Studied","Miel",4,1,-1,-0.5
"4419","I34","F",19,"Imagery","Studied","Moteur",1,1,-1,-0.5
"4420","I34","F",19,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"4421","I34","F",19,"Imagery","Studied","Mouton",4,1,-1,-0.5
"4422","I34","F",19,"Imagery","Lure","Neige",1,0,2,-0.5
"4423","I34","F",19,"Imagery","Studied","Nid",4,1,-1,-0.5
"4424","I34","F",19,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"4425","I34","F",19,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"4426","I34","F",19,"Imagery","Studied","Pied",4,1,-1,-0.5
"4427","I34","F",19,"Imagery","Lure","Porte",1,0,2,-0.5
"4428","I34","F",19,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"4429","I34","F",19,"Imagery","Studied","Reine",4,1,-1,-0.5
"4430","I34","F",19,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"4431","I34","F",19,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"4432","I34","F",19,"Imagery","Studied","Semelle",4,1,-1,-0.5
"4433","I34","F",19,"Imagery","Studied","Seuil",4,1,-1,-0.5
"4434","I34","F",19,"Imagery","Studied","Ski",4,1,-1,-0.5
"4435","I34","F",19,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"4436","I34","F",19,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"4437","I34","F",19,"Imagery","Studied","Tricot",4,1,-1,-0.5
"4438","I34","F",19,"Imagery","Lure","Vin",1,0,2,-0.5
"4439","I34","F",19,"Imagery","Lure","Voiture",4,0,2,-0.5
"4440","I34","F",19,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"4441","I35","H",21,"Imagery","Lure","Abeille",1,0,2,-0.5
"4442","I35","H",21,"Imagery","Studied","Accident",3,1,-1,-0.5
"4443","I35","H",21,"Imagery","Studied","Alcool",4,1,-1,-0.5
"4444","I35","H",21,"Imagery","Studied","Amende",4,1,-1,-0.5
"4445","I35","H",21,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"4446","I35","H",21,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"4447","I35","H",21,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"4448","I35","H",21,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"4449","I35","H",21,"Imagery","Studied","Barrique",4,1,-1,-0.5
"4450","I35","H",21,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"4451","I35","H",21,"Imagery","Studied","Botte",1,1,-1,-0.5
"4452","I35","H",21,"Imagery","Studied","Bureau",4,1,-1,-0.5
"4453","I35","H",21,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"4454","I35","H",21,"Imagery","Studied","Chaise",1,1,-1,-0.5
"4455","I35","H",21,"Imagery","Studied","Chalet",4,1,-1,-0.5
"4456","I35","H",21,"Imagery","Lure","Chaussure",4,0,2,-0.5
"4457","I35","H",21,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"4458","I35","H",21,"Imagery","Studied","Clé",4,1,-1,-0.5
"4459","I35","H",21,"Imagery","Studied","Clocher",4,1,-1,-0.5
"4460","I35","H",21,"Imagery","Studied","Couverture",4,1,-1,-0.5
"4461","I35","H",21,"Imagery","Studied","Croix",4,1,-1,-0.5
"4462","I35","H",21,"Imagery","Lure","Eglise",3,0,2,-0.5
"4463","I35","H",21,"Imagery","Lure","Fauteuil",2,0,2,-0.5
"4464","I35","H",21,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"4465","I35","H",21,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"4466","I35","H",21,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"4467","I35","H",21,"Imagery","Unstudied","Forêt",2,-1,-1,-0.5
"4468","I35","H",21,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"4469","I35","H",21,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"4470","I35","H",21,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"4471","I35","H",21,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"4472","I35","H",21,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"4473","I35","H",21,"Imagery","Lure","Laine",4,0,2,-0.5
"4474","I35","H",21,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"4475","I35","H",21,"Imagery","Studied","Luge",4,1,-1,-0.5
"4476","I35","H",21,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"4477","I35","H",21,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"4478","I35","H",21,"Imagery","Studied","Miel",3,1,-1,-0.5
"4479","I35","H",21,"Imagery","Studied","Moteur",4,1,-1,-0.5
"4480","I35","H",21,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"4481","I35","H",21,"Imagery","Studied","Mouton",4,1,-1,-0.5
"4482","I35","H",21,"Imagery","Lure","Neige",3,0,2,-0.5
"4483","I35","H",21,"Imagery","Studied","Nid",4,1,-1,-0.5
"4484","I35","H",21,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"4485","I35","H",21,"Imagery","Studied","Pantoufle",2,1,-1,-0.5
"4486","I35","H",21,"Imagery","Studied","Pied",4,1,-1,-0.5
"4487","I35","H",21,"Imagery","Lure","Porte",4,0,2,-0.5
"4488","I35","H",21,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"4489","I35","H",21,"Imagery","Studied","Reine",4,1,-1,-0.5
"4490","I35","H",21,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"4491","I35","H",21,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"4492","I35","H",21,"Imagery","Studied","Semelle",4,1,-1,-0.5
"4493","I35","H",21,"Imagery","Studied","Seuil",1,1,-1,-0.5
"4494","I35","H",21,"Imagery","Studied","Ski",4,1,-1,-0.5
"4495","I35","H",21,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"4496","I35","H",21,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"4497","I35","H",21,"Imagery","Studied","Tricot",4,1,-1,-0.5
"4498","I35","H",21,"Imagery","Lure","Vin",4,0,2,-0.5
"4499","I35","H",21,"Imagery","Lure","Voiture",4,0,2,-0.5
"4500","I35","H",21,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"4501","I36","F",22,"Imagery","Lure","Abeille",4,0,2,-0.5
"4502","I36","F",22,"Imagery","Studied","Accident",4,1,-1,-0.5
"4503","I36","F",22,"Imagery","Studied","Alcool",4,1,-1,-0.5
"4504","I36","F",22,"Imagery","Studied","Amende",4,1,-1,-0.5
"4505","I36","F",22,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"4506","I36","F",22,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"4507","I36","F",22,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"4508","I36","F",22,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"4509","I36","F",22,"Imagery","Studied","Barrique",4,1,-1,-0.5
"4510","I36","F",22,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"4511","I36","F",22,"Imagery","Studied","Botte",4,1,-1,-0.5
"4512","I36","F",22,"Imagery","Studied","Bureau",4,1,-1,-0.5
"4513","I36","F",22,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"4514","I36","F",22,"Imagery","Studied","Chaise",4,1,-1,-0.5
"4515","I36","F",22,"Imagery","Studied","Chalet",1,1,-1,-0.5
"4516","I36","F",22,"Imagery","Lure","Chaussure",2,0,2,-0.5
"4517","I36","F",22,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"4518","I36","F",22,"Imagery","Studied","Clé",4,1,-1,-0.5
"4519","I36","F",22,"Imagery","Studied","Clocher",4,1,-1,-0.5
"4520","I36","F",22,"Imagery","Studied","Couverture",4,1,-1,-0.5
"4521","I36","F",22,"Imagery","Studied","Croix",4,1,-1,-0.5
"4522","I36","F",22,"Imagery","Lure","Eglise",4,0,2,-0.5
"4523","I36","F",22,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"4524","I36","F",22,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"4525","I36","F",22,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"4526","I36","F",22,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"4527","I36","F",22,"Imagery","Unstudied","Forêt",1,-1,-1,-0.5
"4528","I36","F",22,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"4529","I36","F",22,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"4530","I36","F",22,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"4531","I36","F",22,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"4532","I36","F",22,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"4533","I36","F",22,"Imagery","Lure","Laine",3,0,2,-0.5
"4534","I36","F",22,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"4535","I36","F",22,"Imagery","Studied","Luge",4,1,-1,-0.5
"4536","I36","F",22,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"4537","I36","F",22,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"4538","I36","F",22,"Imagery","Studied","Miel",4,1,-1,-0.5
"4539","I36","F",22,"Imagery","Studied","Moteur",4,1,-1,-0.5
"4540","I36","F",22,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"4541","I36","F",22,"Imagery","Studied","Mouton",4,1,-1,-0.5
"4542","I36","F",22,"Imagery","Lure","Neige",1,0,2,-0.5
"4543","I36","F",22,"Imagery","Studied","Nid",4,1,-1,-0.5
"4544","I36","F",22,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"4545","I36","F",22,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"4546","I36","F",22,"Imagery","Studied","Pied",4,1,-1,-0.5
"4547","I36","F",22,"Imagery","Lure","Porte",1,0,2,-0.5
"4548","I36","F",22,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"4549","I36","F",22,"Imagery","Studied","Reine",4,1,-1,-0.5
"4550","I36","F",22,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"4551","I36","F",22,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"4552","I36","F",22,"Imagery","Studied","Semelle",4,1,-1,-0.5
"4553","I36","F",22,"Imagery","Studied","Seuil",1,1,-1,-0.5
"4554","I36","F",22,"Imagery","Studied","Ski",4,1,-1,-0.5
"4555","I36","F",22,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"4556","I36","F",22,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"4557","I36","F",22,"Imagery","Studied","Tricot",4,1,-1,-0.5
"4558","I36","F",22,"Imagery","Lure","Vin",4,0,2,-0.5
"4559","I36","F",22,"Imagery","Lure","Voiture",1,0,2,-0.5
"4560","I36","F",22,"Imagery","Unstudied","wagon",1,-1,-1,-0.5
"4561","I37","F",20,"Imagery","Lure","Abeille",2,0,2,-0.5
"4562","I37","F",20,"Imagery","Studied","Accident",3,1,-1,-0.5
"4563","I37","F",20,"Imagery","Studied","Alcool",4,1,-1,-0.5
"4564","I37","F",20,"Imagery","Studied","Amende",4,1,-1,-0.5
"4565","I37","F",20,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"4566","I37","F",20,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"4567","I37","F",20,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"4568","I37","F",20,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"4569","I37","F",20,"Imagery","Studied","Barrique",4,1,-1,-0.5
"4570","I37","F",20,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"4571","I37","F",20,"Imagery","Studied","Botte",4,1,-1,-0.5
"4572","I37","F",20,"Imagery","Studied","Bureau",4,1,-1,-0.5
"4573","I37","F",20,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"4574","I37","F",20,"Imagery","Studied","Chaise",4,1,-1,-0.5
"4575","I37","F",20,"Imagery","Studied","Chalet",4,1,-1,-0.5
"4576","I37","F",20,"Imagery","Lure","Chaussure",2,0,2,-0.5
"4577","I37","F",20,"Imagery","Unstudied","Chêne",2,-1,-1,-0.5
"4578","I37","F",20,"Imagery","Studied","Clé",4,1,-1,-0.5
"4579","I37","F",20,"Imagery","Studied","Clocher",4,1,-1,-0.5
"4580","I37","F",20,"Imagery","Studied","Couverture",4,1,-1,-0.5
"4581","I37","F",20,"Imagery","Studied","Croix",4,1,-1,-0.5
"4582","I37","F",20,"Imagery","Lure","Eglise",2,0,2,-0.5
"4583","I37","F",20,"Imagery","Lure","Fauteuil",2,0,2,-0.5
"4584","I37","F",20,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"4585","I37","F",20,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"4586","I37","F",20,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"4587","I37","F",20,"Imagery","Unstudied","Forêt",2,-1,-1,-0.5
"4588","I37","F",20,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"4589","I37","F",20,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"4590","I37","F",20,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"4591","I37","F",20,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"4592","I37","F",20,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"4593","I37","F",20,"Imagery","Lure","Laine",1,0,2,-0.5
"4594","I37","F",20,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"4595","I37","F",20,"Imagery","Studied","Luge",4,1,-1,-0.5
"4596","I37","F",20,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"4597","I37","F",20,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"4598","I37","F",20,"Imagery","Studied","Miel",4,1,-1,-0.5
"4599","I37","F",20,"Imagery","Studied","Moteur",4,1,-1,-0.5
"4600","I37","F",20,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"4601","I37","F",20,"Imagery","Studied","Mouton",4,1,-1,-0.5
"4602","I37","F",20,"Imagery","Lure","Neige",2,0,2,-0.5
"4603","I37","F",20,"Imagery","Studied","Nid",4,1,-1,-0.5
"4604","I37","F",20,"Imagery","Unstudied","Or",2,-1,-1,-0.5
"4605","I37","F",20,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"4606","I37","F",20,"Imagery","Studied","Pied",4,1,-1,-0.5
"4607","I37","F",20,"Imagery","Lure","Porte",1,0,2,-0.5
"4608","I37","F",20,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"4609","I37","F",20,"Imagery","Studied","Reine",4,1,-1,-0.5
"4610","I37","F",20,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"4611","I37","F",20,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"4612","I37","F",20,"Imagery","Studied","Semelle",3,1,-1,-0.5
"4613","I37","F",20,"Imagery","Studied","Seuil",4,1,-1,-0.5
"4614","I37","F",20,"Imagery","Studied","Ski",4,1,-1,-0.5
"4615","I37","F",20,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"4616","I37","F",20,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"4617","I37","F",20,"Imagery","Studied","Tricot",4,1,-1,-0.5
"4618","I37","F",20,"Imagery","Lure","Vin",3,0,2,-0.5
"4619","I37","F",20,"Imagery","Lure","Voiture",1,0,2,-0.5
"4620","I37","F",20,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"4621","I38","F",20,"Imagery","Lure","Abeille",2,0,2,-0.5
"4622","I38","F",20,"Imagery","Studied","Accident",1,1,-1,-0.5
